-74.087064,41.59478,"NY,I-87,SB,T'WAY MODENA SERVICE PLAZA, MM66","[RR,PT,VM,Pets,HF]|Gas,Food"
-74.0850858,41.575501,"NY,I-87,NB,T'WAY PLATTEKILL SERVICE PLAZA, MM65","[RR,PT,VM,Pets,HF]|Gas,Food"
-74.188511,41.156038,"NY,I-87,SB,T'WAY RAMAPO SERVICE PLAZA, MM33","[RR,PT,VM,Pets,HF]|Gas,Food"
-74.188087,41.148571,"NY,I-87,NB,T'WAY SLOATSBURG SERVICE PLAZA, MM33","[RR,PT,VM,Pets,HF]|Gas,Food"
-73.446301,44.810527,"NY,I-87/NY T'way,SB,BEEKMANTOWN WELCOME CENTER, MM162","[RR,PT,VM,Pets,HF]|"
-73.702512,44.019713,"NY,I-87/T'way,SB,HIGH PEAKS WELCOME CENTER, MM99","[RR(PP),PT,,Pets,HF]|"
-73.710639,44.010411,"NY,I-87/T'way,NB,HIGH PEAKS WELCOME CENTER, MM99","[RR(PP),PT,,Pets,HF]|"
-73.530669,44.280031,"NY,I-87/T'way,SB,PARKING AREA, MM122.6","[RR,PT,,Pets,HF]|"
-73.734209,43.547842,"NY,I-87/T'way,NB,PARKING AREA, MM64.2","[RR,PT,,Pets,HF]|"
-73.998779,42.016227,"NY,I-87/T'way,EB,T'WAY ULSTER SERVICE PLAZA, MM96","[RR,PT,VM,Pets,HF]|Gas,Food"
-73.853834,40.982602,"NY,I-87/T'way,SB,T'WAY ARDSLEY SERVICE PLAZA, MM6","[RR,PT,VM,Pets,HF]|Gas,Food"
-73.442881,44.801677,"NY,I-87/T'way,NB,POINT AU ROCHE REST AREA, MM168","[RR,PT,VM,Pets,HF]|"
-73.493604,44.601072,"NY,I-87/T'way,NB,VALCOUR REST AREA, MM146","[RR,PT,VM,Pets,HF]|"
-73.678801,43.278462,"NY,I-87/T'way,SB,GLENS FALLS REST AREA, MM43","[RR,PT,VM,Pets,HF]|"
-73.674101,43.269202,"NY,I-87/T'way,NB,GLEN FALLS REST AREA, MM40.7","[RR,PT,VM,Pets,HF]|"
-73.776799,42.872991,"NY,I-87/T'way,NB,CLIFTON PARK REST AREA, MM15.4","[RR,PT,VM,Pets,HF]|"
-74.681038,42.611007,"NY,I-88,WB,WORCESTER REST AREA, MM79","[RR,PT,,Pets,HF]|"
-75.294238,42.325105,"NY,I-88,EB,UNADILLA REST AREA, MM39","[RR,PT,VM,Pets,HF]|PHONES"
-78.992749,42.632519,"NY,I-90/NY T'way,EB,T'WAY ANGOLA SERVICE PLAZA, MM447","[RR,PT,VM,Pets,HF]|Gas,Food"
-78.986072,42.638335,"NY,I-90/NY T'way,WB,T'WAY ANGOLA SERVICE PLAZA, MM447","[RR,PT,VM,Pets,HF]|Gas,Food"
-78.599081,42.953116,"NY,I-90/NY T'way,WB,T'WAY CLARENCE SERVICE PLAZA, MM412","[RR,PT,VM,Pets,HF]|Gas,Food"
-78.332409,43.012133,"NY,I-90/NY T'way,EB,T'WAY PEMBROKE SERVICE PLAZA, MM397","[RR,PT,VM,Pets,HF]|Gas,Food"
-77.902685,43.030215,"NY,I-90/NY T'way,WB,T'WAY ONTARIO SERVICE PLAZA, MM376","[RR,PT,VM,Pets,HF]|Gas,Food"
-77.718176,43.041684,"NY,I-90/NY T'way,EB,T'WAY SCOTTSVILLE SERVICE PLAZA, MM366","[RR,PT,VM,Pets,HF]|Gas,Food"
-77.410205,42.998129,"NY,I-90/NY T'way,WB,T'WAY SENECA SERVICE PLAZA, MM350","[RR,PT,VM,Pets,HF]|Gas,Food"
-77.176679,42.973431,"NY,I-90/NY T'way,EB,T'WAY CLIFTON SPRINGS SERVICE PLAZA, MM337","[RR,PT,VM,Pets,HF]|Gas,Food"
-76.914882,42.958576,"NY,I-90/NY T'way,WB,T'WAY JUNIUS PONDS SERVICE PLAZA, MM324","[RR,PT,VM,Pets,HF]|Gas,Food"
-76.674628,43.022683,"NY,I-90/NY T'way,EB,T'WAY PORT BYRON SERVICE PLAZA, MM310","[RR,PT,VM,Pets,HF]|Gas,Food"
-76.316364,43.092784,"NY,I-90/NY T'way,WB,T'WAY WARNERS SERVICE PLAZA, MM292","[RR,PT,VM,Pets,HF]|Gas,Food"
-76.104012,43.091735,"NY,I-90/NY T'way,EB,T'WAY DeWITT SERVICE PLAZA, MM280","[RR,PT,VM,Pets,HF]|Gas,Food"
-75.838471,43.095127,"NY,I-90/NY T'way,WB,T'WAY CHITTENANGO SERVICE PLAZA, MM266","[RR,PT,VM,Pets,HF]|Gas,Food"
-75.417368,43.125913,"NY,I-90/NY T'way,EB,T'WAY ONEIDA SERVICE PLAZA, MM244","[RR,PT,VM,Pets,HF]|Gas,Food"
-75.101299,43.074759,"NY,I-90/NY T'way,WB,T'WAY SCHUYLER SERVICE PLAZA, MM227","[RR,PT,VM,Pets,HF]|Gas,Food"
-74.806885,43.016846,"NY,I-90/NY T'way,EB,T'WAY INDIAN CASTLE SERVICE PLAZA, MM210","[RR,PT,VM,Pets,HF]|Gas,Food"
-74.799514,43.015552,"NY,I-90/NY T'way,WB,T'WAY IROQUOIS SERVICE PLAZA, MM210","[RR,PT,VM,Pets,HF]|Gas,Food"
-74.165476,42.916088,"NY,I-90/NY T'way,EB,T'WAY MOHAWK SERVICE PLAZA, MM172","[RR,PT,VM,Pets,HF]|Gas,Food"
-74.094801,42.895338,"NY,I-90/NY T'way,WB,T'WAY PATTERSON SERVICE PLAZA, MM168","[RR,PT,VM,Pets,HF]|Gas,Food"
-73.920107,42.745662,"NY,I-90/NY T'way,EB,T'WAY GUILDERLAND SERVICE PLAZA, MM153","[RR,PT,VM,Pets,HF]|Gas,Food"
-73.686049,42.501628,"NY,I-90/NY T'way,WB,REST AREA, MM18.5","[RR,PT,VM,Pets,HF]|Gas,Food"
-81.672529,41.206871,"OH,I-271,NB,SUMMIT REST AREA, MM8","[RR,PT,,Pets,HF]|"
-81.663742,41.211542,"OH,I-271,SB,SUMMIT REST AREA, MM8","[RR,PT,,Pets,HF]|"
-84.766475,39.828381,"OH,I-70,EB,PREBLE WELCOME CENTER, MM3","[RR,PT,VM,Pets,HF]|"
-84.754218,39.828785,"OH,I-70,WB,PREBLE REST AREA, MM3","[RR,PT,VM,Pets,HF]|"
-83.536641,39.940309,"OH,I-70,EB,MADISON REST AREA, MM71","[RR,PT,VM,Pets,HF]|"
-83.529053,39.941218,"OH,I-70,WB,MANISON REST AREA, MM71","[RR,PT,VM,Pets,HF]|"
-82.453284,39.946576,"OH,I-70,EB,LICKING REST AREA, MM131","[RR,PT,VM,Pets,HF]|"
-82.448855,39.94656,"OH,I-70,WB,LICKING REST AREA, MM131","[RR,PT,VM,Pets,HF]|"
-81.855408,39.974001,"OH,I-70,WB,MUSKINGUM REST AREA, MM163","[RR,PT,VM,Pets,HF]|"
-81.396781,40.038971,"OH,I-70,EB,GUERNSEY REST AREA, MM189","[RR,PT,VM,Pets,HF]|"
-81.017419,40.064024,"OH,I-70,EB,BELMONT REST AREA, MM211","[RR,PT,VM,Pets,HF]|"
-81.006898,40.063831,"OH,I-70,WB,BELMONT WELCOME CENTER, MM211","[RR,PT,VM,Pets,HF]|"
-81.793814,41.213078,"OH,I-71,SB,MEDINA REST AREA, MM224","[RR,PT,,Pets,HF]|"
-81.793368,41.218716,"OH,I-71,NB,MEDINA REST AREA, MM225","[RR,PT,,Pets,HF]|"
-84.127258,39.414462,"OH,I-71,NB,WARREN WELCOME CENTER, MM34","[RR,PT,VM,Pet,HF]|"
-84.119173,39.415477,"OH,I-71,SB,WARREN WELCOME CENTER, MM34","[RR,PT,VM,Pet,HF]|SCENIC VIEW"
-83.570202,39.637087,"OH,I-71,NB,FAYETTE REST AREA, MM68","[RR,PT,VM,Pets,HF]|"
-83.569613,39.637776,"OH,I-71,SB,FAYETTE REST AREA, MM68","[RR,PT,VM,Pets,HF]|"
-82.929515,40.218741,"OH,I-71,NB,DELAWARE REST AREA, MM128","[RR,PT,VM,Pets,HF]|"
-82.929125,40.229402,"OH,I-71,SB,DELAWARE REST AREA, MM128","[RR,PT,VM,Pets,HF]|"
-82.107038,40.936176,"OH,I-71,NB,WAYNE REST AREA, MM196","[RR,PT,VM,Pets,HF]|"
-82.096638,40.941132,"OH,I-71,SB,WAYNE REST AREA, MM196","[RR,PT,VM,Pets,HF]|"
-84.350659,39.415083,"OH,I-75,NB,BUTLER WELCOME CENTER, MM27","[RR,PT,VM,Pets,HF]|"
-84.346968,39.422244,"OH,I-75,SB,BUTLER WELCOME CENTER, MM27","[RR,PT,VM,Pets,HF]|"
-84.215927,40.125328,"OH,I-75,NB,MIAMI REST AREA, MM81","[RR,PT,VM,Pets,HF]|"
-84.216458,40.135037,"OH,I-75,SB,MIAMI REST AREA, MM81","[RR,PT,VM,Pets,HF]|"
-84.159977,40.594917,"OH,I-75,NB,AUGLAIZE REST AREA, MM114","[RR,PT,VM,Pets,HF]|"
-84.156153,40.603031,"OH,I-75,SB,AUGLAIZE REST AREA, MM114","[RR,PT,VM,Pets,HF]|"
-83.715975,40.983797,"OH,I-75,NB,HANCOCK REST AREA, MM153","[RR,PT,VM,Pets,HF]|"
-83.708876,40.988079,"OH,I-75,SB,HANCOCK REST AREA, MM153","[RR,PT,VM,Pets,HF]|"
-83.625339,41.338157,"OH,I-75,NB,WOOD REST AREA, MM179","[RR,PT,VM,Pets,HF]|"
-83.625871,41.338202,"OH,I-75,SB,WOOD REST AREA, MM179","[RR,PT,VM,Pets,HF]|"
-80.590843,40.940136,"OH,I-76,EB,TP GLACIER HILLS SERVICE PLAZA, MM237.2","[RR,PT,VM,Pets,HF]|RV Dump & Overnight,Gas,Food"
-80.581514,40.938526,"OH,I-76,WB,TP MAHONING VALLEY SERVICE PLAZA, MM237.2","[RR,PT,VM,Pets,HF]|RV Dump & Overnight,Gas,Food"
-81.117105,41.105182,"OH,I-76,EB,PORTAGE REST AREA, MM45","[RR,PT,VM,Pets,HF]|"
-81.107359,41.105316,"OH,I-76,WB,PORTAGE REST AREA, MM45","[RR,PT,VM,Pets,HF]|"
-81.438547,39.449333,"OH,I-77,NB,WASHINGTON REST AREA/TOURIST INFO CENTER, MM3","[RR,PT,VM,Pets,HF]|"
-81.527437,39.908528,"OH,I-77,SB,GUERNSEY REST AREA, MM37","[RR,PT,VM,Pets,HF]|"
-81.532246,39.938562,"OH,I-77,NB,GUERNSEY REST AREA, MM39.5","[RR,PT,VM,Pets,HF]|"
-81.625345,41.191307,"OH,I-77,NB,SUMMIT REST AREA, MM141","[RR,PT,VM,Pets,HF]|"
-81.625832,41.198709,"OH,I-77,SB,SUMMIT REST AREA, MM141","[RR,PT,VM,Pets,HF]|"
-81.668166,41.290681,"OH,I-80,WB,TP GREAT LAKES SERVICE PLAZA, MM170.1","[RR,PT,,,HF]|Gas,Food"
-81.180639,41.243392,"OH,I-80,EB,TP BRADY'S LEAP SERVICE PLAZA, MM197","[RR,PT,,,HF]|Gas,Food"
-81.678698,41.293349,"OH,I-80,EB,TP TOWPATH SERVICE PLAZA, MM170.1","[RR,PT,VM,Pets,HF]|RV Dump,Gas,Food"
-81.171708,41.243644,"OH,I-80,WB,TP PORTAGE SERVICE PLAZA, MM197","[RR,PT,VM,Pets,HF]|"
-80.528869,41.180424,"OH,I-80,WB,TRUMBULL WELCOME CENTER/REST AREA, MM237","[RR,PT,VM,Pets,HF]|"
-83.371539,41.4914,"OH,I-80/90,EB,TP WYANDOT SERVICE PLAZA, MM76.9","[RR,PT,VM,Pets,HF]|Gas,Food"
-83.364415,41.488613,"OH,I-80/90,WB,TP BLUE HERON SERVICE PLAZA, MM76.9","[RR,PT,VM,Pets,HF]|Gas,Food"
-82.961512,41.369386,"OH,I-80/90,EB,TP COMMODORE PERRY SERVICE PLAZA, MM100","[RR,PT,VM,Pets,HF]|Gas,Food"
-82.953725,41.367727,"OH,I-80/90,WB,TP ERIE ISLANDS SERVICE PLAZA, MM100","[RR,PT,VM,Pets,HF]|Gas,Food"
-82.229577,41.377624,"OH,I-80/90,EB,TP VERMILION VALLEY SERVICE PLAZA, MM139.5","[RR,PT,VM,Pets,HF]|Gas,Food"
-84.411879,41.604429,"OH,I-80/90,EB,TP TIFFIN RIVER SERVICE PLAZA, MM20.8","[RR,PT,VM,Pets,HF]|RV Dump & Overnight,Gas,Food"
-84.403104,41.604491,"OH,I-80/90,WB,TP INDIAN MEADOW SERVICE PLAZA, MM20.8","[RR,PT,VM,Pets,HF]|RV Dump & Overnight,Gas,Food"
-82.218563,41.379607,"OH,I-80/90,WB,TP MIDDLE RIDGE SERVICE PLAZA, MM139.5","[RR,PT,VM,Pets,HF]|RV Dump"
-81.279991,41.656002,"OH,I-90,WB,LAKE REST AREA, MM198","[RR,PT,,,HF]|Gas,Food"
-81.294175,41.649401,"OH,I-90,EB,LAKE REST AREA, MM198","[RR,PT,VM,Pets,HF]|"
-80.543719,41.925489,"OH,I-90,WB,ASHTABULA WELCOME CENTER, MM242","[RR,PT,VM,Pets,HF]|"
-82.340682,41.402367,"OH,OH-2,EB,LORAIN REST AREA, MM141","[RR,PT,,Pets,HF]|"
-82.331368,41.403386,"OH,OH-2,WB,OORAIN REST AREA, MM141","[RR,PT,,Pets,HF]|"
-82.422252,40.779268,"OH,OH-30,EB,RICHLAND REST AREA, MM132","[RR,PT,VM,Pets,HF]|"
-82.419222,40.780501,"OH,OH-30,WB,RICHLAND REST AREA, MM132","[RR,PT,VM,Pets,HF]|"
-80.713483,41.563682,"OH,RT-11,NB/SB,ASHTABULA REST AREA, MM73","[RR,PT,,Pets,HF]|"
-82.488265,41.093933,"OH,SR-13,NB,FITCHVILLE REST AREA","[RR,PT,,Pets,HF]|"
-83.015801,41.528319,"OH,SR-2,EB/WB,OTTAWA REST AREA, MM114.5","[RR,PT,,Pets],|"
-83.826831,39.019467,"OH,SR-32,EB,PIKE REST AREA, MM34","[RR,,,,HF]|"
-83.824772,39.019237,"OH,SR-32,WB,PIKE REST AREA LEFT TURN, MM34","[RR,,,,HF]|"
-83.231802,39.041821,"OH,SR-32,EB,ATHENS REST AREA FOLLOW SIGNS, MM71","[RR,,,,HF]|"
-83.231344,39.042075,"OH,SR-32,WB,ATHENS REST AREA FOLLOW SIGNS, MM71","[RR,,,,HF]|"
-82.143111,38.863621,"OH,SR-7,NB,GALLIA REST AREA, MM22.17","[RR,PT,VM,Pets,HF]|"
-82.142791,38.865366,"OH,SR-7,SB,GALLIA REST AREA LEFT TURN, MM22.17","[RR,PT,VM,Pets,HF]|"
-82.357349,38.600208,"OH,SR-7,NB,GALLIA REST AREA, MM47.4","[RR,PT,VM,Pets,HF]|"
-82.346515,38.600102,"OH,SR-7,SB,GALLIA REST AREA LEFT TURN, MM47.4","[RR,PT,VM,Pets,HF]|"
-83.023426,38.950835,"OH,US-23,SB,PICKAWAY REST AREA, MM73.4","[RR,PT,VM,Pets,HF]|"
-83.023231,38.95057,"OH,US-23,NB,PICKAWAY REST AREA LEFT EXIT, MM73.4","[RR,PT,VM,Pets,HF]|"
-82.987412,39.738265,"OH,US-23,SB,SCIOTO REST AREA, MM16","[RR,,VM,Pets,HF]|"
-82.987123,39.737921,"OH,US-23,NB,SCIOTO REST AREA LEFT EXIT, MM16","[RR,,VM,Pets,HF]|"
-83.354927,40.918569,"OH,US-23,NB,WYANDOT REST AREA, MM162","[RR,,VM],,|"
-83.335589,40.883923,"OH,US-23,SB,WYANDOT REST AREA, MM164","[RR,,VM],,|"
-83.074728,40.530268,"OH,US-23,SB,MARION REST AREA, MM130.5","[RR,,VM],,|"
-83.074361,40.524881,"OH,US-23,NB,MARION REST AREA, MM130.5","[RR,,VM],,|"
-84.594501,41.231711,"OH,US-24,EB/WB,REST AREA","[RR ,,,Pets],|"
-84.065601,40.824201,"OH,US-30,EB,LOGAN REST AREA, MM42","[RR,PT,,,HF]|"
-84.058131,40.824681,"OH,US-30,WB,ALLEN REST AREA","[RR,PT,,,HF]|"
-83.179084,40.807692,"OH,US-30,EB,WYANDOT REST AREA","[RR,PT,VM,Pets,HF]|"
-83.168881,40.80807,"OH,US-30,WB,WYANDOT REST AREA","[RR,PT,VM,Pets,HF]|"
-82.015775,39.115606,"OH,US-33,WB,DARWIN REST AREA","[RR,PT,,Pets,HF]|"
-82.019591,39.128891,"OH,US-33,EB,DARWIN REST AREA","[RR,PT,,Pets,HF]|"
-82.50736,39.56328,"OH,US-33,WB,HOCKING REST AREA, MM165.28","[RR,PT,,Pets,HF]|"
-82.51004,39.56457,"OH,US-33,EB,HOCKING REST AREA, MM165.27","[RR,PT,,Pets,HF]|"
-82.015829,39.11566,"OH,US-33,WB,MEIGS REST AREA, MM215.31","[RR,PT,,Pets,HF]|"
-82.019533,39.128632,"OH,US-33,EB,MEIGS REST AREA, MM215.31","[RR,PT,,Pets,HF]|"
-83.282274,40.200333,"OH,US-33,NB,UNION REST AREA, MM97.86","[RR,PT,,Pets,HF]|"
-83.288251,40.203265,"OH,US-33,SB,UNION REST AREA, MM97.94","[RR,PT,,Pets,HF]|"
-83.785615,40.403024,"OH,US-33,WB,LOGAN REST AREA, MM65.02","[RR,PT,,Pets,HF]|"
-83.789589,40.40824,"OH,US-33,EB,LOGAN REST AREA, MM64.97","[RR,PT,,Pets,HF]|"
-84.335436,40.556991,"OH,US-33,EB,AUGLAIZE REST AREA, MM29.85","[RR,PT,,Pets,HF]|"
-84.322669,40.558569,"OH,US-33,WB,AUGLAIZE REST AREA, MM29.94","[RR,PT,,Pets,HF]|"
-82.330133,38.882431,"OH,US-35,WB,GALLIA REST AREA, MM163","[RR,PT,,Pets,HF]|"
-82.337001,38.883263,"OH,US-35,EB,GALLIA REST AREA, MM163","[RR,PT,,Pets,HF]|"
-82.736005,39.164328,"OH,US-35,WB,JACKSON REST AREA LEFT EXIT, MM131","[RR,PT,,Pets,HF]|"
-82.739546,39.165764,"OH,US-35,EB,JACKSON REST AREA, MM131","[RR,PT,,Pets,HF]|"
-81.762248,39.236384,"OH,US-50,EB,ATHENS REST AREA, MM198","[RR,PT,,Pets,HF]|"
-81.756874,39.236655,"OH,US-50,WB,ATHENS REST AREA LEFT EXIT, MM108","[RR,PT,,Pets,HF]|"
-82.182481,39.247586,"OH,US-50/SR-32,WB,JACKSON REST AREA, MM65","[RR,PT,,Pets,HF]|"
-82.183105,39.246741,"OH,US-50/SR-32,EB,JACKSON REST AREA-LEFT EXIT, MM65","[RR,PT,,Pets,HF]|"
-95.795945,36.163341,"OK,ADDRESS,,CHEROKEE NATION WELCOME CENTER/TOURIST INFORMATION CENTER","[RR,PT,,,HF]|16200 E SKELLY DR, TULSA,OK"
-94.779317,36.213341,"OK,ADDRESS/US-59,NB/SB,WELCOME CENTER","[RR,PT,,Pets,HF]|59914 US HWY 59, KANSAS,OK"
-97.191437,34.551629,"OK,I-35,SB,DAVIS REST AREA, MM59","[RR,PT,,Pets,HF]|RV Dump"
-97.190029,34.547126,"OK,I-35,NB,DAVIS REST AREA, MM59","[RR,PT,,Pets,HF]|RV Dump"
-97.344163,36.846887,"OK,I-35,NB,BLACKWELL REST AREA, MM224","[RR,PT,,Pets,HF]|"
-97.345107,36.853754,"OK,I-35,SB,BLACKWELL WELCOME CENTER, MM225","[RR,PT,VM,Pets,HF]|RV Dump"
-97.134664,33.767452,"OK,I-35,NB,WELCOME CENTER, MM3","[RR,PT,VM,Pets,HF]|"
-99.834337,35.227705,"OK,I-40,EB,ERICK WELCOME CENTER, MM9","[RR,PT,,Pets,HF]|RV Dump"
-99.821823,35.229398,"OK,I-40,WB,ERICK REST AREA, MM9","[RR,PT,,Pets,HF]|RV Dump"
-96.724027,35.383872,"OK,I-40,EB,SHAWNEE REST, MM197","[RR,PT,,Pets,HF]|RV Dump"
-96.721322,35.384758,"OK,I-40,WB,SHAWNEE REST, MM197","[RR,PT,,Pets,HF]|RV Dump"
-94.713929,35.428119,"OK,I-40,WB,SALLISAW WELCOME CENTER, MM314","[RR,PT,VM,Pets,HF]|RV Dump"
-94.684368,35.409807,"OK,I-40,EB,SALLISAW REST AREA, MM316","[RR,PT,VM,Pets,HF]|RV Dump"
-97.890661,35.080008,"OK,I-44,EB,H E BAILEY TP CHICKASHA SERVICE PLAZA LEFT EXIT, MM85","[RR,PT,,,HF]|Gas,Food"
-97.888332,35.083905,"OK,I-44,WB,H E BAILEY TP CHICKASHA SERVICE PLAZA LEFT EXIT, MM85","[RR,PT,,,HF]|Gas,Food"
-97.051528,35.679829,"OK,I-44,WB,TURNER TP WELLSTON SERVICE PLAZA LEFT EXIT, MM157","[RR,PT,,,HF]|Gas,Food"
-96.882647,35.719271,"OK,I-44,EB,TURNER TP CHANDLER SERVICE PLAZA, MM167","[RR,PT,,,HF]|Gas,Food"
-96.693639,35.750411,"OK,I-44,EB,TURNER TP STROUD SERVICE PLAZA LEFT EXIT, MM177","[RR,PT,,,HF]|Gas,Food"
-96.683645,35.752829,"OK,I-44,WB,TURNER TP STROUD SERVICE PLAZA LEFT EXIT, MM177","[RR,PT,,,HF]|Gas,Food"
-96.375922,35.853281,"OK,I-44,EB,TURNER TP BRISTOW SERVICE PLAZA, MM197","[RR,PT,,,HF]|Gas,Food"
-95.150649,36.621947,"OK,I-44,EB,WILL ROGERS TP VINITA SERVICE PLAZA, MM289","[RR,PT,,,HF]|Gas,Food"
-95.145328,36.624576,"OK,I-44,WB,WILL ROGERS TP VINITA SERVICE PLAZA, MM289","[RR,PT,,,HF]|Gas,Food"
-96.251112,35.946121,"OK,I-44,WB,TURNER TP HEYBURN SERVICE PLAZA, MM207","[RR,PT,,,HF]|Gas"
-95.79934,36.162306,"OK,I-44,EB,CHEROKEE NATION WELCOME CENTER FOLLOW SIGNS, MM238","[RR,PT,,,HF]|"
-95.789969,36.162607,"OK,I-44,WB,CHEROKEE NATION WELCOME CENTER FOLLOW SIGNS, MM238","[RR,PT,,,HF]|"
-98.410289,34.372182,"OK,I-44,WB,H E BAILEY TP WALTERS SERVICE PLAZA LEFT EXIT, MM20","[RR,PT,VM,,HF]|Gas,Food"
-98.408748,34.368161,"OK,I-44,EB,H E BAILEY TP WALTERS SERVICE PLAZA LEFT EXIT, MM20","[RR,PT,VM,,HF]|Gas,Food"
-94.844997,36.87646,"OK,I-44,WB,WILL ROGERS TP MIAMI SERVICE PLAZA/WELCOME CENTER, MM313","[RR,PT,VM,Pets,HF]|RV Dump"
-95.653051,34.242111,"OK,Indian Nation Tpke,NB,INDIAN NATION TP ANTLERS SERVICE PLAZA LEFT EXIT, MM17","[RR,,,Pets,HF]|Gas,Food"
-95.654441,34.244311,"OK,Indian Nation Tpke,SB,INDIAN NATION TP ANTLERS SERVICE PLAZA LEFT EXIT, MM17","[RR,,,Pets,HF]|Gas,Food"
-95.933881,35.268171,"OK,Indian Nation Tpke,NB,INDIAN NATION TP EUFAULA SERVICE PLAZA LEFT EXIT, MM92","[RR,,,Pets,HF]|Gas,Food"
-95.936561,35.270761,"OK,Indian Nation Tpke,SB,INDIAN NATION TP EUFAULA SERVICE PLAZA LEFT EXIT, MM92","[RR,,,Pets,HF]|Gas,Food"
-95.424471,35.85336,"OK,SR-165,EB,TP MUSKOGEE NORTH SERVICE PLAZA LEFT EXIT, MM25","[RR,,,Pets,HF]|Gas,Food"
-95.418172,35.852225,"OK,SR-165,WB,TP MUSKOGEE NORTH SERVICE PLAZA LEFT EXIT, MM25","[RR,,,Pets,HF]|Gas,Food"
-94.954501,36.214451,"OK,US-412,EB,CHEROKEE TP SERVICE PLAZA LEFT EXIT, MM10","[RR,,,Pets,HF]|Gas,Food"
-94.947275,36.214711,"OK,US-412,WB,CHEROKEE TP SERVICE PLAZA LEFT EXIT, MM10","[RR,,,Pets,HF]|Gas,Food"
-96.799391,36.224371,"OK,US-412,EB,CIMARRON TP LONE CHIMNEY SERVICE PLAZA LEFT EXIT, MM36","[RR,,,Pets,HF]|Gas,Food"
-94.784086,36.211853,"OK,US-412,EB,WELCOME CENTER FOLLOW SIGNS","[RR,PT,,Pets,HF]|"
-94.774765,36.21223,"OK,US-412,WB,WELCOME CENTER FOLLOW SIGNS","[RR,PT,,Pets,HF]|"
-96.794591,36.225341,"OK,US-64,WB,CIMARRON TP LONE CHIMNEY SERVICE PLAZA LEFT EXIT, MM36","[RR,,,Pets,HF]|Gas,Food"
-122.741857,42.226998,"OR,ADDRESS,,ASHLAND WELCOME CENTER, ","[RR,,,,HF]|60 LOWE RD, ASHLAND,OR"
-123.132525,42.410223,"OR,I-5,SB,VALLEY OF THE ROGUE STATE PARK FOLLOW SIGNS, MM457","[RR,PT,,Pets,HF]|RV Dump,Camping,HISTORICAL MARKER"
-123.128435,42.414073,"OR,I-5,NB,VALLEY OF THE ROGUE STATE PARK FOLLOW SIGNS, MM45.7","[RR,PT,,Pets,HF]|RV Dump,Camping,HISTORICAL MARKER"
-122.738241,42.227191,"OR,I-5,NB,ASHLAND WELCOME CENTER FOLLOW SIGNS, MM19","[RR,,,,HF]|"
-122.743055,42.228786,"OR,I-5,SB,ASHLAND WELCOME CENTER FOLLOW SIGNS, MM19","[RR,,,,HF]|"
-122.789084,42.257939,"OR,I-5,SB,SUNCREST REST AREA, MM22","[RR,PT,VM,Pets,HF]|"
-123.363001,42.512879,"OR,I-5,NB,MANZANITA REST AREA, MM62.8","[RR,PT,VM,Pets,HF]|HISTORICAL MARKER"
-123.366469,42.521699,"OR,I-5,SB,MANZANITA REST AREA, MM62.8","[RR,PT,VM,Pets,HF]|HISTORICAL MARKER"
-123.284031,42.93444,"OR,I-5,NB,JORDAN CREEK REST AREA FOLLOW SIGNS, MM99","[RR,PT,VM,Pets,HF]|"
-123.29429,42.945941,"OR,I-5,SB,JORDAN CREEK REST AREA FOLLOW SIGNS, MM99","[RR,PT,VM,Pets,HF]|"
-123.316805,43.46717,"OR,I-5,NB,CABIN CREEK REST AREA, MM143","[RR,PT,VM,Pets,HF]|HISTORICAL MARKER"
-123.321897,43.478959,"OR,I-5,SB,CABIN CREEK REST AREA, MM144","[RR,PT,VM,Pets,HF]|HISTORICAL MARKER"
-123.022008,43.847933,"OR,I-5,NB,GETTINGS CREEK REST AREA, MM178","[RR,PT,VM,Pets,HF]|"
-123.019774,43.853539,"OR,I-5,SB,GETTINGS CREEK REST AREA, MM178","[RR,PT,VM,Pets,HF]|"
-123.060459,44.23206,"OR,I-5,NB,OAK GROVE REST AREA, MM206","[RR,PT,VM,Pets,HF]|"
-123.061012,44.240248,"OR,I-5,SB,OAK GROVE REST AREA, MM206","[RR,PT,VM,Pets,HF]|"
-123.052475,44.738373,"OR,I-5,NB,SANTIAM RIVER REST AREA, MM240","[RR,PT,VM,Pets,HF]|"
-123.051956,44.747227,"OR,I-5,SB,SANTIAM RIVER REST AREA, MM240","[RR,PT,VM,Pets,HF]|"
-122.778727,45.268471,"OR,I-5,NB,FRENCH PRAIRIE REST AREA, MM281","[RR,PT,VM,Pets,HF]|"
-122.771827,45.277584,"OR,I-5,SB,FRENCH PRAIRIE REST AREA, MM281","[RR,PT,VM,Pets,HF]|"
-121.475537,45.702715,"OR,I-84,WB,KOBERG BEACH STATE PARK REST AREA, MM66","[RR,PT],,,|Access to State Park"
-118.237066,45.343332,"OR,I-84,EB,HILGARD JUNCTION STATE PARK REST AREA FOLLOW SIGNS, MM253","[RR,PT],,,|Camping,HISTORICAL MARKER"
-118.224417,45.34565,"OR,I-84,WB,HILGARD JUNCTION STATE PARK REST AREA FOLLOW SIGNS, MM253","[RR,PT],,,|Camping,HISTORICAL MARKER"
-121.347957,45.695543,"OR,I-84,EB,MEMALOOSE REST AREA, MM73","[RR,PT,,Pets,HF]|RV Dump,Camping,HISTORICAL MARKER"
